,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,time_window,filename,Cluster
1755,-15.5532055,-0.9501717,6.3257637,-0.41499087,0.13304241,"[7.5, 8.0]",SM15XPRIZE_20240410_100402.wav,3
1756,-16.960678,0.5837941,5.4804864,-0.36141413,0.4749244,"[8.0, 8.5]",SM15XPRIZE_20240410_100402.wav,3
1757,-17.075808,-0.8722432,3.1067429,-1.1742734,1.0148034,"[8.5, 9.0]",SM15XPRIZE_20240410_100402.wav,3
1758,-19.592184,-1.3744111,3.3907216,-0.61195964,0.710348,"[9.0, 9.5]",SM15XPRIZE_20240410_100402.wav,3
1759,-19.22411,-3.0183592,3.4768035,-0.015616765,0.5054206,"[9.5, 10.0]",SM15XPRIZE_20240410_100402.wav,3
1760,-19.106718,-3.3870149,3.5967116,-0.06611718,0.6435811,"[10.0, 10.5]",SM15XPRIZE_20240410_100402.wav,1
1761,-18.149338,-2.9284213,2.561597,-0.90839595,1.1459717,"[10.5, 11.0]",SM15XPRIZE_20240410_100402.wav,3
1762,-17.948177,-1.728291,2.4061778,-1.4049293,1.3593987,"[11.0, 11.5]",SM15XPRIZE_20240410_100402.wav,3
1763,-17.448557,-1.700864,2.558095,-1.391002,1.7427932,"[11.5, 12.0]",SM15XPRIZE_20240410_100402.wav,3
1764,-15.667928,-2.3041112,4.111204,-0.9888714,1.3602732,"[12.0, 12.5]",SM15XPRIZE_20240410_100402.wav,1
1765,-15.268947,-2.531683,5.7829275,-0.011984206,1.0718917,"[12.5, 13.0]",SM15XPRIZE_20240410_100402.wav,1
1766,-13.830895,-2.9158113,6.7577877,0.1619974,0.8704442,"[13.0, 13.5]",SM15XPRIZE_20240410_100402.wav,1
1767,-13.781408,-3.8505716,6.335812,0.23257565,0.74596894,"[13.5, 14.0]",SM15XPRIZE_20240410_100402.wav,1
1768,-13.291744,-2.718431,5.5946345,-0.07695258,0.66853714,"[14.0, 14.5]",SM15XPRIZE_20240410_100402.wav,1
1769,-13.762085,-3.0297732,6.5865197,0.22283162,0.9617277,"[14.5, 15.0]",SM15XPRIZE_20240410_100402.wav,1
1770,-15.348506,-3.398401,4.568367,-0.2798896,1.5144075,"[15.0, 15.5]",SM15XPRIZE_20240410_100402.wav,1
1771,-16.23927,-2.934815,2.780049,-0.64168596,1.2471979,"[15.5, 16.0]",SM15XPRIZE_20240410_100402.wav,1
1772,-19.580795,-1.937579,3.9220066,-0.7862867,0.8160524,"[16.0, 16.5]",SM15XPRIZE_20240410_100402.wav,3
1773,-19.29236,0.098919,3.3076599,-1.0830159,0.42747766,"[16.5, 17.0]",SM15XPRIZE_20240410_100402.wav,3
1774,-18.733164,-0.9583097,3.2128596,-1.1228181,1.3355057,"[17.0, 17.5]",SM15XPRIZE_20240410_100402.wav,3
1775,-19.16772,-1.3607886,3.3431919,-0.83096176,0.9876932,"[17.5, 18.0]",SM15XPRIZE_20240410_100402.wav,3
1776,-18.369593,-0.6657564,3.0804603,-0.8909063,1.0345569,"[18.0, 18.5]",SM15XPRIZE_20240410_100402.wav,3
1777,-18.82279,-0.94708806,2.9159503,-0.7925925,0.92789793,"[18.5, 19.0]",SM15XPRIZE_20240410_100402.wav,3
1778,-18.56671,-0.6830955,2.7798352,-0.6443672,0.9565814,"[19.0, 19.5]",SM15XPRIZE_20240410_100402.wav,3
1779,-18.07069,-0.06258191,2.2091556,-1.2586942,1.1958885,"[19.5, 20.0]",SM15XPRIZE_20240410_100402.wav,3
1780,-16.84675,-0.035099752,2.630135,-1.3893731,1.047633,"[20.0, 20.5]",SM15XPRIZE_20240410_100402.wav,3
1781,-17.057436,-0.14485258,2.0081959,-1.7267529,1.5453874,"[20.5, 21.0]",SM15XPRIZE_20240410_100402.wav,3
1782,-15.446314,1.0730757,1.8219458,-1.6435717,1.4832948,"[21.0, 21.5]",SM15XPRIZE_20240410_100402.wav,3
1783,-14.968583,0.047233403,4.3784475,-1.0882603,1.4607304,"[21.5, 22.0]",SM15XPRIZE_20240410_100402.wav,3
1784,-13.897874,1.329257,5.541807,-1.2386515,1.095008,"[22.0, 22.5]",SM15XPRIZE_20240410_100402.wav,3
1785,-13.587156,0.31328112,5.630587,-1.0826776,0.8194274,"[22.5, 23.0]",SM15XPRIZE_20240410_100402.wav,3
1786,-16.377842,0.31658977,2.3627436,-1.5975312,1.2385113,"[23.0, 23.5]",SM15XPRIZE_20240410_100402.wav,3
1787,-16.648396,-1.4999874,2.4970253,-1.0505366,0.92099434,"[23.5, 24.0]",SM15XPRIZE_20240410_100402.wav,3
1788,-17.3565,-4.535745,2.7189379,-0.12939885,0.5086736,"[24.0, 24.5]",SM15XPRIZE_20240410_100402.wav,1
1789,-17.293556,-4.8927827,2.406252,0.22601621,0.8189426,"[24.5, 25.0]",SM15XPRIZE_20240410_100402.wav,1
1790,-17.190172,-5.0360384,2.4057622,0.6958289,1.3690019,"[25.0, 25.5]",SM15XPRIZE_20240410_100402.wav,1
1791,-17.555704,-4.2140903,2.278621,0.07289813,0.86418355,"[25.5, 26.0]",SM15XPRIZE_20240410_100402.wav,1
1792,-16.667688,-4.23864,1.9511781,0.1340884,1.5205765,"[26.0, 26.5]",SM15XPRIZE_20240410_100402.wav,1
1793,-17.122688,-4.1625557,2.499689,0.19652653,1.2467974,"[26.5, 27.0]",SM15XPRIZE_20240410_100402.wav,1
1794,-16.479942,-3.061506,1.5476618,0.4563933,0.43377718,"[27.0, 27.5]",SM15XPRIZE_20240410_100402.wav,1
1795,-16.477352,-3.856502,2.3353474,1.1266389,0.5136733,"[27.5, 28.0]",SM15XPRIZE_20240410_100402.wav,1
1796,-16.08797,-4.871257,3.002824,0.729259,0.3911606,"[28.0, 28.5]",SM15XPRIZE_20240410_100402.wav,1
1797,-16.897085,-6.610538,2.3049245,0.8767233,0.9762733,"[28.5, 29.0]",SM15XPRIZE_20240410_100402.wav,1
1798,-15.480677,-3.9073083,4.1434155,0.8077968,0.025668288,"[29.0, 29.5]",SM15XPRIZE_20240410_100402.wav,1
1799,-14.583427,-4.756973,4.914354,0.7843021,0.47929057,"[29.5, 30.0]",SM15XPRIZE_20240410_100402.wav,1
1800,-13.644081,-5.554705,6.1653466,0.9280363,1.1434035,"[30.0, 30.5]",SM15XPRIZE_20240410_100402.wav,1
1801,-13.625914,-4.170662,6.59529,0.5198326,0.85690147,"[30.5, 31.0]",SM15XPRIZE_20240410_100402.wav,1
1802,-11.084781,0.673726,3.5436115,-0.10803601,0.90006423,"[31.0, 31.5]",SM15XPRIZE_20240410_100402.wav,3
1803,-15.356256,-4.4044185,2.256355,-0.025380852,1.457104,"[31.5, 32.0]",SM15XPRIZE_20240410_100402.wav,1
1804,-16.682701,-6.5751057,2.225919,-0.057819325,1.3209221,"[32.0, 32.5]",SM15XPRIZE_20240410_100402.wav,1
1805,-16.882545,-7.1084013,2.5006158,0.7570066,1.4105595,"[32.5, 33.0]",SM15XPRIZE_20240410_100402.wav,1
1806,-16.295395,-6.979435,2.2894523,0.5619317,1.2197205,"[33.0, 33.5]",SM15XPRIZE_20240410_100402.wav,1
1807,-16.094315,-7.2773566,2.8103538,1.4733338,1.6301061,"[33.5, 34.0]",SM15XPRIZE_20240410_100402.wav,1
1808,-17.101547,-7.157526,2.8014462,1.5411772,1.5908866,"[34.0, 34.5]",SM15XPRIZE_20240410_100402.wav,1
1809,-16.160198,-4.7389326,1.4681319,0.63038915,0.5120407,"[34.5, 35.0]",SM15XPRIZE_20240410_100402.wav,1
1810,-14.662463,-5.230891,2.6758358,2.5496612,1.5168134,"[35.0, 35.5]",SM15XPRIZE_20240410_100402.wav,1
1811,-16.277649,-7.6196656,2.0875058,0.6150675,1.0798315,"[35.5, 36.0]",SM15XPRIZE_20240410_100402.wav,1
1812,-15.756855,-5.7569656,1.2669947,0.502946,1.4771836,"[36.0, 36.5]",SM15XPRIZE_20240410_100402.wav,1
1813,-17.07837,-4.2295294,2.2551389,-0.06727801,1.2511827,"[36.5, 37.0]",SM15XPRIZE_20240410_100402.wav,1
1814,-16.443197,-4.856912,3.562745,0.020199476,1.2239861,"[37.0, 37.5]",SM15XPRIZE_20240410_100402.wav,1
1815,-14.445007,-2.7682085,4.1107597,0.08260993,0.81945217,"[37.5, 38.0]",SM15XPRIZE_20240410_100402.wav,1
1816,-14.103144,-2.1790564,5.5612187,0.37702006,0.9560075,"[38.0, 38.5]",SM15XPRIZE_20240410_100402.wav,1
1817,-12.372338,-2.1063516,6.5659966,0.77398044,1.2364198,"[38.5, 39.0]",SM15XPRIZE_20240410_100402.wav,1
1818,-12.319704,-3.268851,5.430648,0.44904482,0.8830749,"[39.0, 39.5]",SM15XPRIZE_20240410_100402.wav,1
1819,-11.981764,-2.114091,5.2851543,0.043816302,1.2825203,"[39.5, 40.0]",SM15XPRIZE_20240410_100402.wav,1
1820,-12.115385,-1.8158051,4.728367,0.38834515,1.3355553,"[40.0, 40.5]",SM15XPRIZE_20240410_100402.wav,1
1821,-14.427772,-0.6602859,2.927195,-0.91171384,1.3210446,"[40.5, 41.0]",SM15XPRIZE_20240410_100402.wav,3
1822,-16.53952,-1.042313,3.2774522,-0.58979774,1.4181745,"[41.0, 41.5]",SM15XPRIZE_20240410_100402.wav,3
1823,-17.28218,-1.7511061,3.325539,-0.6075856,1.4839723,"[41.5, 42.0]",SM15XPRIZE_20240410_100402.wav,3
1824,-17.01043,-3.9999428,2.870145,0.19149971,1.3789631,"[42.0, 42.5]",SM15XPRIZE_20240410_100402.wav,1
1825,-18.032219,-7.098816,2.821004,0.9966995,1.21142,"[42.5, 43.0]",SM15XPRIZE_20240410_100402.wav,1
1826,-16.275034,-7.488644,2.6077235,1.3869611,1.4224223,"[43.0, 43.5]",SM15XPRIZE_20240410_100402.wav,1
1827,-15.987723,-7.6105866,2.2308707,1.1705062,1.3625342,"[43.5, 44.0]",SM15XPRIZE_20240410_100402.wav,1
1828,-15.458445,-7.386898,2.2036924,1.8475436,2.0279016,"[44.0, 44.5]",SM15XPRIZE_20240410_100402.wav,1
1829,-16.479225,-6.915996,2.367126,1.6601406,2.0568614,"[44.5, 45.0]",SM15XPRIZE_20240410_100402.wav,1
1830,-17.17205,-6.9198637,1.9708143,0.8445829,1.5833527,"[45.0, 45.5]",SM15XPRIZE_20240410_100402.wav,1
1831,-16.354225,-6.3503404,1.7138418,1.0611567,2.0190923,"[45.5, 46.0]",SM15XPRIZE_20240410_100402.wav,1
1832,-15.469923,-5.959965,2.0957873,0.85658854,1.8705027,"[46.0, 46.5]",SM15XPRIZE_20240410_100402.wav,1
1833,-14.881147,-4.691681,1.71932,0.5656828,1.6337805,"[46.5, 47.0]",SM15XPRIZE_20240410_100402.wav,1
1834,-16.198511,-6.024444,1.9522693,0.6524365,1.812409,"[47.0, 47.5]",SM15XPRIZE_20240410_100402.wav,1
1835,-16.414581,-5.652897,1.4677818,0.64208746,1.6846341,"[47.5, 48.0]",SM15XPRIZE_20240410_100402.wav,1
1836,-16.671453,-6.7842064,1.5089729,0.75008327,1.4622337,"[48.0, 48.5]",SM15XPRIZE_20240410_100402.wav,1
1837,-16.56917,-7.635837,2.40838,2.0425649,2.4510896,"[48.5, 49.0]",SM15XPRIZE_20240410_100402.wav,1
1838,-15.881412,-6.0286927,2.0402887,1.1803365,1.3308606,"[49.0, 49.5]",SM15XPRIZE_20240410_100402.wav,1
1839,-16.51972,-7.331782,2.2803025,1.6294086,1.1078969,"[49.5, 50.0]",SM15XPRIZE_20240410_100402.wav,1
1840,-18.4639,-7.063736,2.7558346,1.404116,0.68387437,"[50.0, 50.5]",SM15XPRIZE_20240410_100402.wav,1
1841,-16.731026,-5.8257675,6.3160076,3.2621136,0.88894504,"[50.5, 51.0]",SM15XPRIZE_20240410_100402.wav,1
1842,-16.87596,-7.106025,5.534797,1.9418447,-0.0057836827,"[51.0, 51.5]",SM15XPRIZE_20240410_100402.wav,1
1843,-15.702375,-4.647761,7.5962067,2.138675,-0.28794846,"[51.5, 52.0]",SM15XPRIZE_20240410_100402.wav,1
1844,-14.380598,-5.5835514,8.156566,3.2803936,1.0228658,"[52.0, 52.5]",SM15XPRIZE_20240410_100402.wav,1
1845,-16.067568,-6.3292913,7.49156,2.3342178,0.47267568,"[52.5, 53.0]",SM15XPRIZE_20240410_100402.wav,1
1846,-17.505095,-6.814855,5.0544624,1.9814197,0.4450618,"[53.0, 53.5]",SM15XPRIZE_20240410_100402.wav,1
1847,-18.63501,-7.1157207,3.9875,1.9226993,0.53647536,"[53.5, 54.0]",SM15XPRIZE_20240410_100402.wav,1
1848,-17.85451,-6.25568,3.9236622,2.4117136,1.0747161,"[54.0, 54.5]",SM15XPRIZE_20240410_100402.wav,1
1849,-19.459015,-6.0650897,5.5279865,3.139452,1.2602086,"[54.5, 55.0]",SM15XPRIZE_20240410_100402.wav,1
1850,-21.16569,-6.308081,5.176582,2.2092388,0.49827075,"[55.0, 55.5]",SM15XPRIZE_20240410_100402.wav,1
1851,-17.788301,-6.380266,4.021595,2.612059,1.2813944,"[55.5, 56.0]",SM15XPRIZE_20240410_100402.wav,1
1852,-16.037937,-6.336357,3.6366234,2.5085824,1.9331354,"[56.0, 56.5]",SM15XPRIZE_20240410_100402.wav,1
1853,-17.385172,-6.984241,2.4583874,1.4222826,1.3078287,"[56.5, 57.0]",SM15XPRIZE_20240410_100402.wav,1
1854,-19.71059,-6.968811,4.3404613,1.774655,0.88230604,"[57.0, 57.5]",SM15XPRIZE_20240410_100402.wav,1
1855,-18.757252,-6.596793,3.092753,1.5427212,0.6106263,"[57.5, 58.0]",SM15XPRIZE_20240410_100402.wav,1
1856,-3.4417288,-7.8006144,-1.0415283,1.8202248,0.5387322,"[0, 0.5]",SM15XPRIZE_20240410_070202.wav,1
1857,-4.655918,-9.795895,-0.48476857,1.3991296,-0.21808526,"[0.5, 1.0]",SM15XPRIZE_20240410_070202.wav,1
1858,-3.8433547,-10.378538,0.03421144,1.2605497,-0.062499795,"[1.0, 1.5]",SM15XPRIZE_20240410_070202.wav,1
1859,-5.0130105,-9.430932,0.3707106,1.485419,-0.08920169,"[1.5, 2.0]",SM15XPRIZE_20240410_070202.wav,1
1860,-4.586651,-7.591569,-0.20228092,1.2181835,-0.32210177,"[2.0, 2.5]",SM15XPRIZE_20240410_070202.wav,1
1861,-6.254035,-9.666478,-0.388586,1.4916053,-0.5835884,"[2.5, 3.0]",SM15XPRIZE_20240410_070202.wav,1
1862,-12.303553,-10.726444,-1.4326103,1.1656117,-0.45095637,"[3.0, 3.5]",SM15XPRIZE_20240410_070202.wav,1
1863,-16.623432,-9.420588,-1.7832787,0.7544886,-0.97270894,"[3.5, 4.0]",SM15XPRIZE_20240410_070202.wav,1
1864,-17.043552,-8.414919,-1.9819002,0.63629115,-0.86676025,"[4.0, 4.5]",SM15XPRIZE_20240410_070202.wav,1
1865,-15.736825,-8.164861,-1.9767516,0.6869025,-1.166226,"[4.5, 5.0]",SM15XPRIZE_20240410_070202.wav,1
1866,-11.538177,-0.40318042,-3.840778,0.15515652,-3.2905262,"[5.0, 5.5]",SM15XPRIZE_20240410_070202.wav,3
1867,-9.80303,4.114341,-4.5094004,-0.58940786,-3.241166,"[5.5, 6.0]",SM15XPRIZE_20240410_070202.wav,3
1868,-7.522198,4.784996,-4.345368,-0.51145554,-3.2409296,"[6.0, 6.5]",SM15XPRIZE_20240410_070202.wav,3
1869,-7.233954,4.2748184,-4.3824697,-0.81449455,-3.129429,"[6.5, 7.0]",SM15XPRIZE_20240410_070202.wav,3
1870,-7.018763,3.2201657,-4.480236,-0.34630606,-3.4065309,"[7.0, 7.5]",SM15XPRIZE_20240410_070202.wav,3
1871,-7.5860295,2.9150767,-4.569328,-0.61719596,-3.196266,"[7.5, 8.0]",SM15XPRIZE_20240410_070202.wav,3
1872,-7.854886,2.5035725,-4.6486597,-0.776858,-2.8144057,"[8.0, 8.5]",SM15XPRIZE_20240410_070202.wav,3
1873,-12.114287,-6.2340503,-3.4262173,-0.19376922,-0.9163856,"[8.5, 9.0]",SM15XPRIZE_20240410_070202.wav,1
1874,-12.07294,-9.060292,-2.5790138,-0.2418544,-0.3310591,"[9.0, 9.5]",SM15XPRIZE_20240410_070202.wav,1
1875,-11.444467,-7.6310573,-2.7795746,-0.047937825,-0.67295116,"[9.5, 10.0]",SM15XPRIZE_20240410_070202.wav,1
1876,-9.591174,-4.4546995,-3.5211344,-0.49370518,-0.49222702,"[10.0, 10.5]",SM15XPRIZE_20240410_070202.wav,1
1877,-9.168978,-5.264857,-3.3672824,-0.6377356,-0.24983306,"[10.5, 11.0]",SM15XPRIZE_20240410_070202.wav,1
1878,-9.271319,-4.946529,-3.151562,-1.1302109,-0.16698809,"[11.0, 11.5]",SM15XPRIZE_20240410_070202.wav,1
1879,-9.211312,-6.25618,-3.0446663,-1.1982117,0.46750838,"[11.5, 12.0]",SM15XPRIZE_20240410_070202.wav,1
1880,-8.455441,-4.607142,-3.3503976,-1.1409837,-0.08050677,"[12.0, 12.5]",SM15XPRIZE_20240410_070202.wav,1
1881,-7.837098,-5.9650187,-3.1695955,0.0036578486,-0.17109005,"[12.5, 13.0]",SM15XPRIZE_20240410_070202.wav,1
1882,-9.8135605,-6.5280676,-3.0750272,0.7278789,-0.24175197,"[13.0, 13.5]",SM15XPRIZE_20240410_070202.wav,1
1883,-11.140077,-6.0740733,-2.6402547,0.3611329,-0.63900095,"[13.5, 14.0]",SM15XPRIZE_20240410_070202.wav,1
1884,-10.321281,-4.5474644,-2.0414662,-0.383065,-0.022571376,"[14.0, 14.5]",SM15XPRIZE_20240410_070202.wav,1
1885,-11.633507,-3.9208076,-2.1820416,-0.7335141,-0.35553452,"[14.5, 15.0]",SM15XPRIZE_20240410_070202.wav,1
1886,-13.26099,-4.2013803,-1.6219628,-0.47272262,-0.1022275,"[15.0, 15.5]",SM15XPRIZE_20240410_070202.wav,1
1887,-14.532405,-5.929756,-0.79761404,-0.120797805,-0.12842605,"[15.5, 16.0]",SM15XPRIZE_20240410_070202.wav,1
1888,-14.856898,-7.6385584,-0.989265,0.7801961,-0.5794892,"[16.0, 16.5]",SM15XPRIZE_20240410_070202.wav,1
1889,-15.387905,-9.553748,-0.40623346,1.0018227,-0.33446032,"[16.5, 17.0]",SM15XPRIZE_20240410_070202.wav,1
1890,-16.894255,-8.136689,-1.8653146,0.4210046,-0.8346864,"[17.0, 17.5]",SM15XPRIZE_20240410_070202.wav,1
1891,-16.310753,-9.162647,-1.8564167,0.6925644,-0.45946363,"[17.5, 18.0]",SM15XPRIZE_20240410_070202.wav,1
1892,-15.29668,-7.752479,-1.9367701,0.5307872,-0.298953,"[18.0, 18.5]",SM15XPRIZE_20240410_070202.wav,1
1893,-14.312836,-8.049379,-2.1625128,0.056444414,-0.6270386,"[18.5, 19.0]",SM15XPRIZE_20240410_070202.wav,1
1894,-12.229471,-8.000941,-2.0277545,0.59186596,-0.28282315,"[19.0, 19.5]",SM15XPRIZE_20240410_070202.wav,1
1895,-9.867778,-8.150079,-1.8324131,0.1438467,-0.06373769,"[19.5, 20.0]",SM15XPRIZE_20240410_070202.wav,1
1896,-11.347495,-8.22532,-1.6191411,0.3144725,-0.38882685,"[20.0, 20.5]",SM15XPRIZE_20240410_070202.wav,1
1897,-11.72994,-9.481495,-1.5586743,0.085170574,0.19870654,"[20.5, 21.0]",SM15XPRIZE_20240410_070202.wav,1
1898,-11.518997,-8.873322,-1.487198,0.73771906,0.28044963,"[21.0, 21.5]",SM15XPRIZE_20240410_070202.wav,1
1899,-11.0285635,-8.313339,-1.4471827,0.45857847,0.4549226,"[21.5, 22.0]",SM15XPRIZE_20240410_070202.wav,1
1900,-9.633197,-8.359119,-1.6481509,0.40914986,0.18373841,"[22.0, 22.5]",SM15XPRIZE_20240410_070202.wav,1
1901,-7.401104,-7.965997,-1.4255155,0.35050896,-0.16216047,"[22.5, 23.0]",SM15XPRIZE_20240410_070202.wav,1
1902,-6.045617,-8.162834,-0.6940969,0.72849715,0.028011547,"[23.0, 23.5]",SM15XPRIZE_20240410_070202.wav,1
1903,-5.2541313,-7.116143,-1.3379138,-0.051502034,-0.053167857,"[23.5, 24.0]",SM15XPRIZE_20240410_070202.wav,1
1904,-6.731375,-9.170371,-0.43991226,0.8394005,-0.06072663,"[24.0, 24.5]",SM15XPRIZE_20240410_070202.wav,1
1905,-7.554118,-10.279727,-0.91965216,0.73349,-0.41007775,"[24.5, 25.0]",SM15XPRIZE_20240410_070202.wav,1
1906,-9.93202,-7.6569757,-1.6672945,0.08038094,-0.74869436,"[25.0, 25.5]",SM15XPRIZE_20240410_070202.wav,1
1907,-11.658565,-9.162859,-2.0357983,-0.046209835,-0.062814735,"[25.5, 26.0]",SM15XPRIZE_20240410_070202.wav,1
1908,-14.682265,-7.4527698,-2.1556892,-0.55537444,-0.25349453,"[26.0, 26.5]",SM15XPRIZE_20240410_070202.wav,1
1909,-14.616848,-5.9862494,-1.9372176,-0.4049357,-0.50300354,"[26.5, 27.0]",SM15XPRIZE_20240410_070202.wav,1
1910,-15.028826,-7.2311063,-1.8506368,-0.903943,-0.18517798,"[27.0, 27.5]",SM15XPRIZE_20240410_070202.wav,1
1911,-14.128666,-5.2843733,-2.2461634,-1.0358404,-0.089396566,"[27.5, 28.0]",SM15XPRIZE_20240410_070202.wav,1
1912,-13.8717785,-6.894451,-2.2328863,-0.78411394,-0.13777015,"[28.0, 28.5]",SM15XPRIZE_20240410_070202.wav,1
1913,-14.048266,-5.649993,-2.7923205,-0.26419917,-1.3280714,"[28.5, 29.0]",SM15XPRIZE_20240410_070202.wav,1
1914,-14.998956,-9.714081,-1.9599549,0.31761396,-0.61269665,"[29.0, 29.5]",SM15XPRIZE_20240410_070202.wav,1
1915,-17.31615,-10.568938,-1.788285,0.47436914,-0.44182473,"[29.5, 30.0]",SM15XPRIZE_20240410_070202.wav,1
1916,-18.344702,-7.5004053,-1.0807198,0.14389357,-0.5204364,"[30.0, 30.5]",SM15XPRIZE_20240410_070202.wav,1
1917,-17.824514,-8.724507,-1.402696,0.07580374,-0.36983484,"[30.5, 31.0]",SM15XPRIZE_20240410_070202.wav,1
1918,-19.101807,-8.647182,-1.1699128,-0.043168664,-1.2316275,"[31.0, 31.5]",SM15XPRIZE_20240410_070202.wav,1
1919,-18.410671,-9.673683,-1.6380349,-0.221684,-0.7174182,"[31.5, 32.0]",SM15XPRIZE_20240410_070202.wav,1
1920,-17.833967,-9.278712,-2.2245388,-0.32479766,-0.74363774,"[32.0, 32.5]",SM15XPRIZE_20240410_070202.wav,1
1921,-16.667423,-8.672972,-2.5034008,0.020216037,-0.6390043,"[32.5, 33.0]",SM15XPRIZE_20240410_070202.wav,1
1922,-14.136691,-5.326162,-3.5909183,0.3187867,-1.7453134,"[33.0, 33.5]",SM15XPRIZE_20240410_070202.wav,1
1923,-13.276492,-1.5641353,-4.4162073,0.4268317,-2.2619352,"[33.5, 34.0]",SM15XPRIZE_20240410_070202.wav,3
1924,-10.701973,-0.71120584,-4.172241,0.15409276,-3.1826077,"[34.0, 34.5]",SM15XPRIZE_20240410_070202.wav,3
1925,-10.026017,0.8814927,-4.5261283,-0.33795854,-3.4035568,"[34.5, 35.0]",SM15XPRIZE_20240410_070202.wav,3
1926,-9.932771,1.5003128,-4.5297403,-0.5464667,-2.789262,"[35.0, 35.5]",SM15XPRIZE_20240410_070202.wav,3
1927,-9.240353,2.1743565,-4.537277,-1.2304833,-3.3767295,"[35.5, 36.0]",SM15XPRIZE_20240410_070202.wav,3
1928,-8.260452,2.7877007,-4.410411,-1.3437138,-2.764165,"[36.0, 36.5]",SM15XPRIZE_20240410_070202.wav,3
1929,-8.410296,1.7029918,-4.4330916,-1.39599,-1.7956613,"[36.5, 37.0]",SM15XPRIZE_20240410_070202.wav,3
1930,-12.388837,-5.6040535,-2.8790762,-0.78044146,-0.629245,"[37.0, 37.5]",SM15XPRIZE_20240410_070202.wav,1
1931,-11.605364,-7.212838,-2.7170355,-0.70419174,-0.033959772,"[37.5, 38.0]",SM15XPRIZE_20240410_070202.wav,1
1932,-11.479931,-5.647205,-2.5875201,-0.2871715,-0.5195093,"[38.0, 38.5]",SM15XPRIZE_20240410_070202.wav,1
1933,-14.005961,-8.800797,-2.1262445,-0.8884958,-0.39205122,"[38.5, 39.0]",SM15XPRIZE_20240410_070202.wav,1
1934,-15.475026,-8.487503,-1.6127043,-0.28035086,-0.0036394093,"[39.0, 39.5]",SM15XPRIZE_20240410_070202.wav,1
1935,-16.684422,-9.096386,-1.6530702,-0.09310548,-0.33453998,"[39.5, 40.0]",SM15XPRIZE_20240410_070202.wav,1
1936,-14.692342,-8.753811,-2.1218164,-0.34194508,-0.40015677,"[40.0, 40.5]",SM15XPRIZE_20240410_070202.wav,1
1937,-14.448864,-8.242354,-2.2209635,0.33693323,-0.542644,"[40.5, 41.0]",SM15XPRIZE_20240410_070202.wav,1
1938,-13.589494,-7.1853685,-2.5184631,0.06143064,-0.8261465,"[41.0, 41.5]",SM15XPRIZE_20240410_070202.wav,1
1939,-11.026536,-7.123188,-2.5663118,0.35634807,-0.55097073,"[41.5, 42.0]",SM15XPRIZE_20240410_070202.wav,1
1940,-12.915464,-8.656066,-2.1348815,0.07095934,-0.23395242,"[42.0, 42.5]",SM15XPRIZE_20240410_070202.wav,1
1941,-13.037647,-10.76902,-1.3295174,0.85000163,-0.05663723,"[42.5, 43.0]",SM15XPRIZE_20240410_070202.wav,1
1942,-11.354249,-9.519836,-2.095568,0.61842406,-0.5159961,"[43.0, 43.5]",SM15XPRIZE_20240410_070202.wav,1
1943,-11.974005,-10.391232,-1.6826558,1.4232146,0.23996483,"[43.5, 44.0]",SM15XPRIZE_20240410_070202.wav,1
1944,-9.966756,-4.0898304,-2.7051232,1.3317149,-1.5602895,"[44.0, 44.5]",SM15XPRIZE_20240410_070202.wav,1
1945,-8.344096,1.2558333,-3.113685,1.0019671,-2.5007699,"[44.5, 45.0]",SM15XPRIZE_20240410_070202.wav,3
1946,-6.7476606,1.6329714,-3.3099227,0.39475542,-3.1703742,"[45.0, 45.5]",SM15XPRIZE_20240410_070202.wav,4
1947,-4.6449237,0.75831664,-3.3595684,0.62824064,-2.663097,"[45.5, 46.0]",SM15XPRIZE_20240410_070202.wav,4
1948,-4.7253075,1.8849503,-3.5735242,0.20823279,-3.247279,"[46.0, 46.5]",SM15XPRIZE_20240410_070202.wav,4
1949,-3.9717948,2.340309,-3.5196428,-0.020149838,-3.00259,"[46.5, 47.0]",SM15XPRIZE_20240410_070202.wav,4
1950,-1.8118554,0.37707248,-2.6522977,0.17734039,-2.2382336,"[47.0, 47.5]",SM15XPRIZE_20240410_070202.wav,4
1951,-4.390685,-6.9994845,-1.4778738,1.034418,-0.75265044,"[47.5, 48.0]",SM15XPRIZE_20240410_070202.wav,1
1952,-5.8049183,-9.702199,-1.1051905,0.9135954,0.2130432,"[48.0, 48.5]",SM15XPRIZE_20240410_070202.wav,1
1953,-4.8746552,-6.2767444,-2.2453184,0.14875169,-0.56730545,"[48.5, 49.0]",SM15XPRIZE_20240410_070202.wav,1
1954,-3.4942653,-7.0794687,-1.161706,0.9784995,-0.10883374,"[49.0, 49.5]",SM15XPRIZE_20240410_070202.wav,1
1955,-5.905672,-11.470177,-0.7566987,1.5322162,-0.3838139,"[49.5, 50.0]",SM15XPRIZE_20240410_070202.wav,1
1956,-3.1270611,-10.299984,-1.1009767,1.7995483,-0.55568695,"[50.0, 50.5]",SM15XPRIZE_20240410_070202.wav,1
1957,-5.5303564,-10.999769,-0.42245346,1.941066,-0.42487368,"[50.5, 51.0]",SM15XPRIZE_20240410_070202.wav,1
1958,-7.0920143,-11.008098,-0.22783953,1.320703,-0.3982536,"[51.0, 51.5]",SM15XPRIZE_20240410_070202.wav,1
